N	real_index	SN
10	4401	0.905784
10	4402	-1.18139
10	4403	0.95439
10	4404	11.8734
10	4405	1.68037
10	4406	-5.14592
10	4407	-2.35344
10	4408	0.420129
10	4409	-9.82203
10	4410	1.07028
10	4411	-2.86263
10	4412	0.891558
10	4413	-0.782782
10	4414	1.7513
10	4415	0.253538
10	4416	-1.09574
10	4417	-0.050834
10	4418	-0.573823
10	4419	-0.620685
10	4420	0.959827
10	4421	0.287347
10	4422	-0.0561118
10	4423	1.37106
10	4424	0.420103
10	4425	-1.23447
10	4426	-0.865428
10	4427	1.55912
10	4428	1.00111
10	4429	0.91628
10	4430	-0.244046
10	4431	36.1486
10	4432	-0.881301
10	4433	73.993
10	4434	-0.843187
10	4435	-0.894942
10	4436	-0.937086
10	4437	-17.8616
10	4438	-0.273651
10	4439	3.33268
10	4440	-0.946842
10	4441	-2.9316
10	4442	1.17139
10	4443	-0.924954
10	4444	0.323292
10	4445	-0.0277317
10	4446	-0.327494
10	4447	0.950523
10	4448	1.18906
10	4449	-0.616781
10	4450	3.26854
10	4451	-1.63434
10	4452	-0.11206
10	4453	-0.0755585
10	4454	1.56844
10	4455	-1.103
10	4456	1.41393
10	4457	0.528383
10	4458	-1.62244
10	4459	1.43722
10	4460	1.20923
10	4461	-1.15263
10	4462	1.8097
10	4463	-0.572293
10	4464	0.00570773
10	4465	-2.26719
10	4466	-0.42743
10	4467	-0.680001
10	4468	-0.219519
10	4469	0.0101553
10	4470	1.41373
10	4471	1.27968
10	4472	-7.30528
10	4473	-0.0173022
10	4474	-0.0888724
10	4475	-0.0901557
10	4476	1.70246
10	4477	-2.50653
10	4478	0.20915
10	4479	-3.36553
10	4480	-0.0725278
10	4481	-1.14078
10	4482	-0.112018
10	4483	-0.633515
10	4484	1.33952
10	4485	-0.285169
10	4486	-4.62837
10	4487	-0.374957
10	4488	0.0856792
10	4489	2.41096
10	4490	0.378514
10	4491	1.07815
10	4492	-0.657681
10	4493	-17.4716
10	4494	0.368361
10	4495	-0.0140355
10	4496	-1.60601
10	4497	-0.673761
10	4498	-0.0526137
10	4499	0.0127405
10	4500	1.52756
10	4501	0.0230954
10	4502	0.356559
10	4503	-0.230817
10	4504	-0.714505
10	4505	-0.0535384
10	4506	-4.33217
10	4507	-0.307629
10	4508	0.599076
10	4509	1.48669
10	4510	-0.650985
10	4511	-0.979706
10	4512	-2.56422
10	4513	0.119284
10	4514	-4.06127
10	4515	5.30674
10	4516	0.226981
10	4517	0.100283
10	4518	2.86515
10	4519	1.43944
10	4520	-1.31966
10	4521	-1.39918
10	4522	-0.0406479
10	4523	-0.670963
10	4524	0.732454
10	4525	-0.0490949
10	4526	-7.99946
10	4527	-1.67154
10	4528	3.11619
10	4529	-0.924837
10	4530	-3.15499
10	4531	-8.28183
10	4532	0.0857445
10	4533	-0.236526
10	4534	1.59621
10	4535	2.01275
10	4536	0.446589
10	4537	-1.28734
10	4538	-0.201317
10	4539	1.7059
10	4540	-1.29313
10	4541	0.35257
10	4542	8.23185
10	4543	-32.0223
10	4544	0.149464
10	4545	-0.933886
10	4546	-3.27894
10	4547	-0.506303
10	4548	0.662298
10	4549	0.402057
10	4550	-1.0972
10	4551	-0.300932
10	4552	0.686125
10	4553	-0.6838
10	4554	-1.70263
10	4555	-2.01948
10	4556	-1.32816
10	4557	-30.3766
10	4558	-0.216709
10	4559	0.193227
10	4560	-1.83689
10	4561	-18.9837
10	4562	0.829387
10	4563	-0.50916
10	4564	-0.312378
10	4565	-0.841602
10	4566	-0.437934
10	4567	5.21319
10	4568	-1.75071
10	4569	2.77171
10	4570	-0.198715
10	4571	-2.78614
10	4572	-0.662123
10	4573	-21.7579
10	4574	2.47101
10	4575	1.21219
10	4576	-2.19624
10	4577	-0.799182
10	4578	0.134247
10	4579	-2.30891
10	4580	-1.01791
10	4581	0.0983426
10	4582	-4.62004
10	4583	0.802079
10	4584	-0.409369
10	4585	-3.83327
10	4586	-26.5753
10	4587	-1.19457
10	4588	0.317807
10	4589	1.97276
10	4590	0.605046
10	4591	-3.76259
10	4592	-0.506506
10	4593	0.864976
10	4594	-0.20575
10	4595	0.0310235
10	4596	-0.806414
10	4597	-0.608625
10	4598	-1.18981
10	4599	-1.80366
10	4600	-0.019751
10	4601	-2.55879
10	4602	-62.2502
10	4603	0.260333
10	4604	0.213903
10	4605	-0.177906
10	4606	0.732611
10	4607	0.819183
10	4608	-8.70041
10	4609	1.43961
10	4610	-3.27546
10	4611	0.185366
10	4612	1.11709
10	4613	-0.62077
10	4614	-0.454854
10	4615	-0.847939
10	4616	-0.464467
10	4617	-0.230968
10	4618	-0.278392
10	4619	0.489351
10	4620	7.61905
10	4621	2.25884
10	4622	-2.85124
10	4623	0.571264
10	4624	-0.687441
10	4625	-6.6436
10	4626	0.508925
10	4627	-1.10137
10	4628	-0.655489
10	4629	-0.683653
10	4630	7.13334
10	4631	3.28034
10	4632	1.07797
10	4633	0.0087196
10	4634	0.334618
10	4635	0.671776
10	4636	-1.16347
10	4637	0.464798
10	4638	-1.83497
10	4639	-0.138766
10	4640	1.29624
10	4641	-0.854643
10	4642	-1.20164
10	4643	16.7597
10	4644	-14.4708
10	4645	-1.75557
10	4646	0.336809
10	4647	0.601985
10	4648	0.253418
10	4649	-0.418493
10	4650	-0.315418
10	4651	-0.357521
10	4652	-0.482645
10	4653	-0.800964
10	4654	-0.611559
10	4655	0.211293
10	4656	-0.0306157
10	4657	-0.928027
10	4658	-4.36273
10	4659	0.0862513
10	4660	-1.45351
10	4661	0.674881
10	4662	-0.511262
10	4663	-0.803749
10	4664	-3.50946
10	4665	-0.589373
10	4666	0.0402145
10	4667	1.68352
10	4668	0.790452
10	4669	3.02013
10	4670	-5.649
10	4671	-0.788575
10	4672	-2.34455
10	4673	0.212264
10	4674	-0.325172
10	4675	-0.628069
10	4676	-2.21671
10	4677	-0.0802669
10	4678	3.27621
10	4679	-1.254
10	4680	0.701027
10	4681	1.97201
10	4682	1.82684
10	4683	1.37381
10	4684	0.288348
10	4685	0.295535
10	4686	0.0697237
10	4687	-3.7558
10	4688	0.984947
10	4689	2.68583
10	4690	-0.235811
10	4691	1.46583
10	4692	-8.01329
10	4693	0.632984
10	4694	0.435571
10	4695	-4.03641
10	4696	1.46713
10	4697	-0.717873
10	4698	0.583627
10	4699	-1.92887
10	4700	-0.51588
10	4701	0.464652
10	4702	-0.0775209
10	4703	-0.0954074
10	4704	-1.19544
10	4705	0.938537
10	4706	-202.041
10	4707	-1.50353
10	4708	1.51973
10	4709	-0.779419
10	4710	-1.48179
10	4711	10.4924
10	4712	-0.520283
10	4713	-0.00985211
10	4714	-1.55639
10	4715	-1.27622
10	4716	-0.781128
10	4717	2.91849
10	4718	2.33723
10	4719	12.274
10	4720	-0.872064
10	4721	0.447198
10	4722	0.359773
10	4723	-2.37025
10	4724	0.39121
10	4725	-0.183082
10	4726	2.46894
10	4727	4.00867
10	4728	0.155094
10	4729	-38.5239
10	4730	-1.46791
10	4731	-0.590033
10	4732	92.4386
10	4733	2.77631
10	4734	-12.0186
10	4735	-0.604307
10	4736	0.0503844
10	4737	0.0571738
10	4738	-7.38184
10	4739	-1.12598
10	4740	-0.34917
10	4741	-0.0495119
10	4742	0.11598
10	4743	-0.166593
10	4744	0.685412
10	4745	-1.89726
10	4746	1.07526
10	4747	-2.97122
10	4748	-3.5428
10	4749	10.9616
10	4750	-0.304195
10	4751	-1.65395
10	4752	1.52958
10	4753	2.04767
10	4754	-0.396576
10	4755	-1.86511
10	4756	-0.716702
10	4757	0.06033
10	4758	1.15069
10	4759	-4.42613
10	4760	-1.94678
10	4761	0.0403738
10	4762	-3.25946
10	4763	-0.234413
10	4764	0.273737
10	4765	-0.405753
10	4766	6.46315
10	4767	-3.77147
10	4768	1.39129
10	4769	1.5363
10	4770	-0.452299
10	4771	-0.908041
10	4772	-0.354333
10	4773	-1.45161
10	4774	-1.34284
10	4775	64.4537
10	4776	0.0257792
10	4777	0.182582
10	4778	3.99267
10	4779	-0.158757
10	4780	0.834154
10	4781	-1.09061
10	4782	-0.756295
10	4783	-0.531427
10	4784	-0.776913
10	4785	0.674482
10	4786	-1.29866
10	4787	0.966539
10	4788	-2.43393
10	4789	0.506734
10	4790	-2.04799
10	4791	-0.343851
10	4792	-0.714062
10	4793	7.08921
10	4794	1.13632
10	4795	1.13243
10	4796	-0.461827
10	4797	0.422647
10	4798	0.851741
10	4799	2.6536
10	4800	-0.187044
10	4801	0.139145
10	4802	-1.27009
10	4803	-4.24385
10	4804	0.719379
10	4805	0.415944
10	4806	2.04361
10	4807	-1.6295
10	4808	0.339882
10	4809	-4.11697
10	4810	0.347931
10	4811	-2.58121
10	4812	-43.5819
10	4813	-1.27236
10	4814	0.09664
10	4815	2.39677
10	4816	0.965912
10	4817	-0.131784
10	4818	0.878972
10	4819	-113.44
10	4820	-0.559461
10	4821	1.16917
10	4822	-18.8715
10	4823	3.99413
10	4824	-0.806683
10	4825	0.964623
10	4826	-0.0781272
10	4827	0.067953
10	4828	-0.0182364
10	4829	-24.4974
10	4830	0.107353
10	4831	-0.547054
10	4832	-1.09666
10	4833	-7.46079
10	4834	0.569869
10	4835	0.36843
10	4836	-0.0738323
10	4837	-2.76068
10	4838	-0.565631
10	4839	-0.141334
10	4840	7.97167
10	4841	-0.0607224
10	4842	1.27103
10	4843	-42.3085
10	4844	0.415292
10	4845	0.490799
10	4846	1.09395
10	4847	-2.12216
10	4848	0.0994836
10	4849	-0.227406
10	4850	-0.609803
10	4851	-0.728891
10	4852	-0.631394
10	4853	1.60457
10	4854	0.354048
10	4855	8.08491
10	4856	1.32611
10	4857	0.378862
10	4858	1.34564
10	4859	-13.1242
10	4860	3.28822
10	4861	0.696591
10	4862	1.49788
10	4863	0.578266
10	4864	7.53119
10	4865	0.681674
10	4866	0.0788424
10	4867	2.35542
10	4868	5.66528
10	4869	-0.57248
10	4870	-0.488171
10	4871	-1.03528
10	4872	0.102043
10	4873	-4.30922
10	4874	-2.45291
10	4875	0.606826
10	4876	0.868505
10	4877	-0.406253
10	4878	0.482884
10	4879	0.35865
10	4880	-0.14572
10	4881	1.69392
10	4882	1.24125
10	4883	-0.649713
10	4884	-2.85666
10	4885	-27.5633
10	4886	0.166404
10	4887	-14.6074
10	4888	1.20043
10	4889	0.985721
10	4890	-1.43948
10	4891	0.417777
10	4892	-2.77899
10	4893	-0.297153
10	4894	-1.09452
10	4895	0.468318
10	4896	-0.141985
10	4897	-0.512667
10	4898	-1.7824
10	4899	-0.636573
10	4900	0.85492
10	4901	5.25472
10	4902	1.28407
10	4903	-0.294649
10	4904	19.489
10	4905	-0.614571
10	4906	-8.52475
10	4907	-0.364768
10	4908	-0.813372
10	4909	1.93173
10	4910	-8.26132
10	4911	-0.480758
10	4912	4.23204
10	4913	-6.58833
10	4914	-1.68099
10	4915	-0.091651
10	4916	1.48967
10	4917	-0.456881
10	4918	0.847333
10	4919	-3.49067
10	4920	-0.00322521
10	4921	0.383126
10	4922	0.0831675
10	4923	-0.587515
10	4924	-1.78036
10	4925	-0.978137
10	4926	27.38
10	4927	0.965573
10	4928	-0.826969
10	4929	-1.83912
10	4930	16.6146
10	4931	-0.4105
10	4932	-221.478
10	4933	-0.389263
10	4934	0.799075
10	4935	5.38507
10	4936	-0.327555
10	4937	-0.633064
10	4938	33.8887
10	4939	-1.03113
10	4940	0.423987
10	4941	0.607366
10	4942	0.0331775
10	4943	-0.116537
10	4944	-0.355343
10	4945	-1.76332
10	4946	1.0333
10	4947	-1.26377
10	4948	-0.365268
10	4949	0.442597
10	4950	-0.993857
10	4951	6.66914
10	4952	-0.41328
10	4953	0.784805
10	4954	-8.27246
10	4955	1.27555
10	4956	4.44253
10	4957	-0.453534
10	4958	-6.10254
10	4959	-2.29472
10	4960	-1.44824
10	4961	-0.144068
10	4962	-4.39612
10	4963	-8.67632
10	4964	-1.03251
10	4965	-0.726131
10	4966	0.0593223
10	4967	-0.900032
10	4968	-0.963036
10	4969	-0.145791
10	4970	4.4405
10	4971	2.62009
10	4972	0.577741
10	4973	-5.97806
10	4974	-0.191123
10	4975	0.414316
10	4976	-1.15589
10	4977	-0.628702
10	4978	1.01383
10	4979	0.450743
10	4980	1.57189
10	4981	2.16777
10	4982	0.875792
10	4983	1401.96
10	4984	0.852355
10	4985	0.197318
10	4986	-1.44066
10	4987	0.386469
10	4988	-3.59081
10	4989	3.27115
10	4990	5.78193
10	4991	0.0474228
10	4992	0.174875
10	4993	4.31314
10	4994	-2.52426
10	4995	-0.654325
10	4996	0.709562
10	4997	0.441802
10	4998	2.01139
10	4999	-1.14846
10	5000	-4.22923
10	5001	0.435927
10	5002	-4.44494
10	5003	-1.30323
10	5004	-0.70931
10	5005	3.89931
10	5006	0.151321
10	5007	0.529212
10	5008	0.822364
10	5009	0.889927
10	5010	-1.72451
10	5011	-0.0115592
10	5012	-0.466574
10	5013	-1.30876
10	5014	-1.18899
10	5015	-1.45827
10	5016	-0.319405
10	5017	-0.0464921
10	5018	-1.54689
10	5019	0.701568
10	5020	0.453734
10	5021	-26.6246
10	5022	-0.776591
10	5023	2.36107
10	5024	-2.19923
10	5025	1.50295
10	5026	-1.36156
10	5027	0.934938
10	5028	-1.10214
10	5029	-2.29598
10	5030	-0.711404
10	5031	-6.96815
10	5032	0.692121
10	5033	-2.48284
10	5034	0.436948
10	5035	-1.06033
10	5036	-2.32095
10	5037	1.86067
10	5038	-0.611888
10	5039	0.550278
10	5040	-1.34939
10	5041	-0.252095
10	5042	-1.29399
10	5043	4.87147
10	5044	-1.24029
10	5045	-0.142191
10	5046	-0.231018
10	5047	0.989378
10	5048	3.26446
10	5049	0.159555
10	5050	-1.33142
10	5051	0.429304
10	5052	-34.2233
10	5053	-0.494638
10	5054	-0.174458
10	5055	0.155759
10	5056	0.984945
10	5057	0.45823
10	5058	-4.87078
10	5059	-0.188255
10	5060	8.53175
10	5061	2.18503
10	5062	39.0652
10	5063	3.2634
10	5064	0.255366
10	5065	0.732402
10	5066	3.37856
10	5067	0.8005
10	5068	-9.48759
10	5069	1.08364
10	5070	-3.10298
10	5071	2.31019
10	5072	2.65914
10	5073	0.593594
10	5074	-1.47422
10	5075	0.126852
10	5076	-3.81359
10	5077	0.444666
10	5078	-0.31795
10	5079	1.06172
10	5080	-14.4788
10	5081	-0.198449
10	5082	-0.594326
10	5083	2.7256
10	5084	0.476977
10	5085	0.248452
10	5086	-3.3169
10	5087	2.55924
10	5088	-0.590425
10	5089	-1.47057
10	5090	1.01262
10	5091	-0.361648
10	5092	-0.821612
10	5093	0.471167
10	5094	1.13602
10	5095	0.279219
10	5096	0.863706
10	5097	-2.39388
10	5098	19.1828
10	5099	49.9448
10	5100	0.0233352
10	5101	0.231598
10	5102	0.980923
10	5103	24.6153
10	5104	5.01699
10	5105	0.443497
10	5106	-128.339
10	5107	16.5734
10	5108	-2.19361
10	5109	-4.1084
10	5110	-0.837956
10	5111	0.00814742
10	5112	-0.373734
10	5113	1.72287
10	5114	4.85032
10	5115	-5.21942
10	5116	-2.43706
10	5117	-0.96358
10	5118	-2.19333
10	5119	-0.990327
10	5120	0.74999
10	5121	-0.270841
10	5122	-1.18858
10	5123	2.3396
10	5124	0.820699
10	5125	-0.724301
10	5126	4.10255
10	5127	6.1279
10	5128	-0.612623
10	5129	0.957474
10	5130	-9.20193
10	5131	0.343152
10	5132	84.9528
10	5133	2.79702
10	5134	-1.20991
10	5135	1.71883
10	5136	-1.86127
10	5137	0.827569
10	5138	-0.115009
10	5139	1.90391
10	5140	-0.0642467
10	5141	1.22144
10	5142	2.61855
10	5143	-0.132896
10	5144	2.88205
10	5145	0.536374
10	5146	0.529455
10	5147	-2.06247
10	5148	12.6149
10	5149	0.230533
10	5150	-5.02452
10	5151	-0.82912
10	5152	-0.131671
10	5153	0.792169
10	5154	-0.605054
10	5155	-6.75673
10	5156	-0.440906
10	5157	-0.707105
10	5158	-0.593087
10	5159	-0.640933
10	5160	-0.118507
10	5161	1.0793
10	5162	0.0991045
10	5163	-1.84686
10	5164	-1.71397
10	5165	-1.05496
10	5166	-0.97071
10	5167	0.23195
10	5168	-0.83397
10	5169	-0.26826
10	5170	-3.40153
10	5171	0.794347
10	5172	1.29552
10	5173	1.94195
10	5174	3.17406
10	5175	-0.540661
10	5176	0.721484
10	5177	-0.411809
10	5178	0.0372376
10	5179	0.516408
10	5180	1.62211
10	5181	-0.50718
10	5182	-1.39398
10	5183	-0.222914
10	5184	-0.0547552
10	5185	1.00111
10	5186	-1.17044
10	5187	2.75233
10	5188	1.594
10	5189	0.817166
10	5190	-0.366086
10	5191	0.0914188
10	5192	-0.390728
10	5193	1.77461
10	5194	-1.59889
10	5195	0.364155
10	5196	-0.995334
10	5197	3.89568
10	5198	0.534926
10	5199	-4.34909
10	5200	-5.3787
10	5201	0.380265
10	5202	0.355585
10	5203	7.49886
10	5204	1.10052
10	5205	3.6999
10	5206	1.82201
10	5207	-4.88095
10	5208	1.96555
10	5209	-1.3217
10	5210	-0.332578
10	5211	1.61852
10	5212	1.38634
10	5213	-0.256923
10	5214	0.230208
10	5215	13.7695
10	5216	-2.43716
10	5217	2.08349
10	5218	0.271579
10	5219	-2.02468
10	5220	2.82989
10	5221	0.438261
10	5222	-0.330248
10	5223	-0.0261208
10	5224	-1.03479
10	5225	-0.29399
10	5226	0.902411
10	5227	-0.665836
10	5228	6.95874
10	5229	-9.05857
10	5230	-3.04522
10	5231	0.130355
10	5232	0.72768
10	5233	-0.190425
10	5234	8.74164
10	5235	0.748165
10	5236	-1.52481
10	5237	-2.47732
10	5238	3.96892
10	5239	-8.99856
10	5240	4.18809
10	5241	-0.82024
10	5242	-2.95845
10	5243	-1.02102
10	5244	-1.53827
10	5245	3.00739
10	5246	0.530555
10	5247	9.15506
10	5248	3.54871
10	5249	1.60393
10	5250	-0.226538
10	5251	0.256452
10	5252	-0.834942
10	5253	2.40942
10	5254	0.39488
10	5255	1.20953
10	5256	-1.3338
10	5257	-1.60955
10	5258	-2.31342
10	5259	0.22088
10	5260	0.287553
10	5261	0.298599
10	5262	1.20572
10	5263	-2.94983
10	5264	-1.47822
10	5265	0.347436
10	5266	3.30924
10	5267	-2.48708
10	5268	-0.305914
10	5269	0.365927
10	5270	1.45142
10	5271	0.765067
10	5272	0.083875
10	5273	-4.06507
10	5274	-7.67717
10	5275	-0.294067
10	5276	-0.0676609
10	5277	1.52168
10	5278	-1.77965
10	5279	1.07833
10	5280	0.436744
10	5281	-0.0793726
10	5282	-9.98282
10	5283	0.315135
10	5284	0.155851
10	5285	3.76588
10	5286	0.413606
10	5287	0.581785
10	5288	-0.578794
10	5289	-1.56901
10	5290	-0.911196
10	5291	-1.20429
10	5292	-5.05422
10	5293	-7.89744
10	5294	5.65574
10	5295	-2.13603
10	5296	1.49819
10	5297	-0.902104
10	5298	-2.41168
10	5299	-0.040276
10	5300	0.262733
10	5301	0.495423
10	5302	-15.237
10	5303	0.392147
10	5304	0.0472758
10	5305	0.770844
10	5306	-0.137481
10	5307	0.500267
10	5308	0.174019
10	5309	-0.487593
10	5310	0.411018
10	5311	-4.0731
10	5312	0.0947815
10	5313	3.71949
10	5314	37.3574
10	5315	0.0837114
10	5316	-3.35141
10	5317	0.058148
10	5318	-0.0970002
10	5319	-0.186241
10	5320	2.25994
10	5321	40.6379
10	5322	0.129826
10	5323	-27.3633
10	5324	-0.176283
10	5325	-3.77451
10	5326	2.44047
10	5327	-0.0433673
10	5328	-1.00589
10	5329	-0.790594
10	5330	-2.42789
10	5331	9.92903
10	5332	2.02565
10	5333	-0.982689
10	5334	-0.0405604
10	5335	0.15436
10	5336	1.51782
10	5337	0.589601
10	5338	1.21769
10	5339	0.151221
10	5340	1.1504
10	5341	-0.436665
10	5342	-1.35448
10	5343	-0.596673
10	5344	-0.935117
10	5345	0.399443
10	5346	0.612458
10	5347	3.049
10	5348	-0.379819
10	5349	0.419524
10	5350	-1.40819
10	5351	1.15213
10	5352	-2.65627
10	5353	-25.3522
10	5354	-14.8711
10	5355	10.3681
10	5356	0.0464223
10	5357	4.74537
10	5358	0.10663
10	5359	1.02741
10	5360	-0.660156
10	5361	10.0059
10	5362	0.459778
10	5363	-4.34254
10	5364	0.460418
10	5365	1.43256
10	5366	-0.381498
10	5367	-1.10834
10	5368	3.14208
10	5369	4.28694
10	5370	-1.05988
10	5371	-5.70979
10	5372	-2.54697
10	5373	-0.980206
10	5374	0.721451
10	5375	0.244111
10	5376	-0.387554
10	5377	0.790524
10	5378	0.22459
10	5379	14.892
10	5380	0.413736
10	5381	-0.0143285
10	5382	-0.489526
10	5383	-2.12602
10	5384	-1.23077
10	5385	-0.120412
10	5386	-0.801085
10	5387	0.568646
10	5388	-0.3511
10	5389	2.58118
10	5390	40.2578
10	5391	0.33139
10	5392	0.719679
10	5393	-77.4773
10	5394	-13.8265
10	5395	-0.339373
10	5396	3.72363
10	5397	-0.982604
10	5398	6.03271
10	5399	-1.03946
10	5400	-0.869778
10	5401	-0.233781
10	5402	0.73078
10	5403	1.0128
10	5404	-0.299539
10	5405	3.68305
10	5406	-1.02125
10	5407	0.0964565
10	5408	-0.365072
10	5409	-0.465186
10	5410	-4.69705
10	5411	0.291636
10	5412	-0.386058
10	5413	1.80306
10	5414	1.22035
10	5415	-2.91146
10	5416	-0.267044
10	5417	1.26443
10	5418	8.77331
10	5419	-2.25287
10	5420	2.36959
10	5421	-1.72972
10	5422	0.66935
10	5423	2.18319
10	5424	-0.388273
10	5425	-0.986456
10	5426	0.359792
10	5427	-2.50559
10	5428	0.14137
10	5429	1.82692
10	5430	-5.16342
10	5431	1.59326
10	5432	4.47038
10	5433	-1.38612
10	5434	-8.85597
10	5435	-0.0985672
10	5436	-0.903605
10	5437	0.119302
10	5438	-1.14953
10	5439	0.121297
10	5440	0.612564
10	5441	1.9133
10	5442	-0.28522
10	5443	13.166
10	5444	-0.705039
10	5445	-1.8269
10	5446	0.739967
10	5447	7.55281
10	5448	11.0034
10	5449	-4.0025
10	5450	-1.98737
10	5451	2.40138
10	5452	10.689
10	5453	1.67471
10	5454	1.65894
10	5455	0.141279
10	5456	1.28598
10	5457	-0.330013
10	5458	2.1611
10	5459	-1.16489
10	5460	0.307806
10	5461	3.43794
10	5462	-1.23873
10	5463	-0.0114809
10	5464	216.783
10	5465	-25.7748
10	5466	1.06521
10	5467	-0.555078
10	5468	-0.483631
10	5469	2.44435
10	5470	-3.13477
10	5471	-1.30371
10	5472	-5.54742
10	5473	-0.420029
10	5474	0.584824
10	5475	-1.42756
10	5476	-0.748697
10	5477	-0.552772
10	5478	0.05011
10	5479	0.283509
10	5480	-4.7969
10	5481	-2.52217
10	5482	0.562123
10	5483	0.0194348
10	5484	-1.97866
10	5485	0.217682
10	5486	1.45738
10	5487	0.337982
10	5488	0.963015
10	5489	0.446049
10	5490	0.530222
10	5491	-0.251966
10	5492	1.6244
10	5493	-1.94482
10	5494	0.348464
10	5495	0.230956
10	5496	-2.8052
10	5497	0.879286
10	5498	-0.178834
10	5499	-1.34428
10	5500	-0.0699631
10	5501	-0.28692
10	5502	-57.1507
10	5503	-0.261005
10	5504	0.160486
10	5505	-1.93267
10	5506	-0.261744
10	5507	0.0760706
10	5508	0.325666
10	5509	1.90324
10	5510	-0.484498
10	5511	-0.684834
10	5512	0.944894
10	5513	-0.841092
10	5514	4.48522
10	5515	-0.00285978
10	5516	0.60903
10	5517	-0.763041
10	5518	-9.33644
10	5519	-1.11694
10	5520	-0.362611
10	5521	-1.08323
10	5522	1.5848
10	5523	-1.61003
10	5524	-1.26984
10	5525	0.268506
10	5526	-1.92052
10	5527	1.9516
10	5528	-10.5649
10	5529	0.344434
10	5530	-1.87937
10	5531	-1.01305
10	5532	-0.84086
10	5533	-0.856159
10	5534	3.74615
10	5535	-2.00902
10	5536	0.206754
10	5537	-57.7269
10	5538	-162.685
10	5539	0.512982
10	5540	-7.32155
10	5541	-2.62487
10	5542	171.662
10	5543	0.466873
10	5544	-1.86696
10	5545	-1.13745
10	5546	2.55151
10	5547	0.00360336
10	5548	0.00683998
10	5549	-0.169171
10	5550	-0.788136
10	5551	1.97813
10	5552	-0.342575
10	5553	-1.49592
10	5554	0.491802
10	5555	-0.23665
10	5556	-0.106687
10	5557	-1.87066
10	5558	0.0695076
10	5559	0.195761
10	5560	-2.24197
10	5561	5.8976
10	5562	-0.397099
10	5563	-1.02403
10	5564	0.502741
10	5565	-0.447616
10	5566	-0.47479
10	5567	-9.0951
10	5568	1.05111
10	5569	-12.8509
10	5570	0.705693
10	5571	-0.438334
10	5572	0.559561
10	5573	2.01697
10	5574	0.785259
10	5575	-0.117097
10	5576	1.18819
10	5577	0.772398
10	5578	-0.902653
10	5579	4.01999
10	5580	-1.58956
10	5581	0.46313
10	5582	-0.682499
10	5583	-2.84776
10	5584	0.679374
10	5585	-0.47621
10	5586	3.65951
10	5587	1.22724
10	5588	1.85594
10	5589	-0.358818
10	5590	-0.668696
10	5591	0.150082
10	5592	1.49037
10	5593	-0.236721
10	5594	0.905805
10	5595	-0.161672
10	5596	0.108793
10	5597	6.71041
10	5598	1.33022
10	5599	0.573762
10	5600	18.2751
10	5601	1.60596
10	5602	-0.693867
10	5603	2.11374
10	5604	0.468527
10	5605	-1.68352
10	5606	0.414138
10	5607	-1.4473
10	5608	1.68948
10	5609	-0.0672834
10	5610	2.01092
10	5611	-0.648925
10	5612	0.122496
10	5613	-1.65996
10	5614	-0.0738145
10	5615	-1.82635
10	5616	-6.01793
10	5617	0.291416
10	5618	1.54447
10	5619	2.13476
10	5620	-5.03305
10	5621	-0.0279367
10	5622	1.33582
10	5623	-2.28288
10	5624	-2.35908
10	5625	1.77585
10	5626	0.611268
10	5627	2.8155
10	5628	0.902558
10	5629	-1.35695
10	5630	3.48337
10	5631	-4.89688
10	5632	1.76819
10	5633	5.92906
10	5634	1.72989
10	5635	-0.91614
10	5636	0.858342
10	5637	-1.27302
10	5638	2.17287
10	5639	2.6655
10	5640	0.17644
10	5641	-0.149817
10	5642	1.89325
10	5643	0.896891
10	5644	5.78495
10	5645	0.845505
10	5646	-5.31171
10	5647	-0.061957
10	5648	-0.800265
10	5649	-1.81652
10	5650	0.378533
10	5651	0.942044
10	5652	1.1428
10	5653	-2.12427
10	5654	-1.1462
10	5655	20.9932
10	5656	-0.109742
10	5657	-0.584385
10	5658	0.0599228
10	5659	3.79828
10	5660	-0.400869
10	5661	-1.46921
10	5662	0.654078
10	5663	1.70751
10	5664	-1.18229
10	5665	0.777751
10	5666	-0.0132614
10	5667	-1.21203
10	5668	-1.06385
10	5669	2.12951
10	5670	-1.37918
10	5671	261.898
10	5672	1.58412
10	5673	1.38058
10	5674	1.00922
10	5675	-1.09572
10	5676	1.19955
10	5677	1.56312
10	5678	0.164469
10	5679	5.25344
10	5680	-0.317464
10	5681	-0.41625
10	5682	49.4906
10	5683	0.190769
10	5684	-0.114374
10	5685	-0.600244
10	5686	0.128402
10	5687	0.176035
10	5688	-12.3443
10	5689	-28.4221
10	5690	0.241565
10	5691	-0.422117
10	5692	-0.452264
10	5693	2.5637
10	5694	-1.32209
10	5695	7.17475
10	5696	1.24799
10	5697	0.840666
10	5698	0.091761
10	5699	-0.637518
10	5700	2.50345
10	5701	-0.801842
10	5702	0.48701
10	5703	0.73545
10	5704	-0.17963
10	5705	0.841492
10	5706	2.30066
10	5707	-1.62721
10	5708	0.0216579
10	5709	2.60125
10	5710	-1.23154
10	5711	0.859962
10	5712	-1.84218
10	5713	0.0509975
10	5714	0.581508
10	5715	-0.609511
10	5716	-0.358255
10	5717	-0.0607616
10	5718	1.66579
10	5719	0.719346
10	5720	-0.714623
10	5721	0.225331
10	5722	-2.44695
10	5723	-2.00371
